datum, rekeningnummer, debiteurnummer, crediteurnummer, medewerker, omschrijving, bedrag, faktuurnr, GUID
2003-01-07 00:00:00,     3000,, 60008      ,80038,lopende orders,7312.5,20000001,{147C2250-1FE9-4B1C-9237-A454D00080E7}
2003-01-07 00:00:00,     2400,, 60008      ,80038,lopende orders,-7312.5,20000001,{147C2250-1FE9-4B1C-9237-A454D00080E7}
2003-01-07 00:00:00,     3000,, 60008      ,80038,lopende orders,1730,20000001,{147C2250-1FE9-4B1C-9237-A454D00080E7}
2003-01-07 00:00:00,     2400,, 60008      ,80038,lopende orders,-1730,20000001,{147C2250-1FE9-4B1C-9237-A454D00080E7}
2003-01-07 00:00:00,     3000,, 60008      ,80038,lopende orders,1384,20000001,{147C2250-1FE9-4B1C-9237-A454D00080E7}
2003-01-07 00:00:00,     2400,, 60008      ,80038,lopende orders,-1384,20000001,{147C2250-1FE9-4B1C-9237-A454D00080E7}
2003-01-07 00:00:00,     3000,, 60011      ,80038,lopende orders,3805,20000002,{70D51F54-33D6-4731-A9C3-D99311A029BF}
2003-01-07 00:00:00,     2400,, 60011      ,80038,lopende orders,-3805,20000002,{70D51F54-33D6-4731-A9C3-D99311A029BF}
2003-01-07 00:00:00,     3000,, 60011      ,80038,lopende orders,2439,10000023,{70D51F54-33D6-4731-A9C3-D99311A029BF}
2003-01-07 00:00:00,     2400,, 60011      ,80038,lopende orders,-2439,10000023,{70D51F54-33D6-4731-A9C3-D99311A029BF}
2003-01-07 00:00:00,     3000,, 60011      ,80038,lopende orders,22250,10000023,{70D51F54-33D6-4731-A9C3-D99311A029BF}
2003-01-07 00:00:00,     2400,, 60011      ,80038,lopende orders,-22250,10000023,{70D51F54-33D6-4731-A9C3-D99311A029BF}
2003-01-07 00:00:00,     3000,, 60012      ,80038,lopende orders,1192.4000000000001,10000024,{66E03BF9-3613-43CF-9814-68BD5AA8AEF2}
2003-01-07 00:00:00,     2400,, 60012      ,80038,lopende orders,-1192.4000000000001,10000024,{66E03BF9-3613-43CF-9814-68BD5AA8AEF2}
2003-01-07 00:00:00,     3000,, 60012      ,80038,lopende orders,1040,10000024,{66E03BF9-3613-43CF-9814-68BD5AA8AEF2}
2003-01-07 00:00:00,     2400,, 60012      ,80038,lopende orders,-1040,10000024,{66E03BF9-3613-43CF-9814-68BD5AA8AEF2}
2003-01-07 00:00:00,     3000,, 60024      ,80038,lopende orders,2925,10000025,{47918A6C-6404-4BA4-85D8-8BC51FB156D0}
2003-01-07 00:00:00,     2400,, 60024      ,80038,lopende orders,-2925,10000025,{47918A6C-6404-4BA4-85D8-8BC51FB156D0}
2003-01-07 00:00:00,     3000,, 60024      ,80038,lopende orders,150,20000005,{47918A6C-6404-4BA4-85D8-8BC51FB156D0}
2003-01-07 00:00:00,     2400,, 60024      ,80038,lopende orders,-150,20000005,{47918A6C-6404-4BA4-85D8-8BC51FB156D0}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,11160,10000026,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-11160,10000026,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,399,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-399,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,,,80019,Bestel.: 20300007,316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     7000,,,80019,Bestel.: 20300007,-316.19999999999999,10000011,{A9243969-E474-485A-B604-7EA1B2355390}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     3000,, 60034      ,80038,lopende orders,289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-07 00:00:00,     2400,, 60034      ,80038,lopende orders,-289,20000006,{9AD959BC-CD96-4F05-9A3C-8F9F7896120A}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-750,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,750,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-280,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,280,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-560,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,560,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-4005,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,4005,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-11160,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,11160,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,316.19999999999999,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     7000, 60042      ,,80019,uitlevering order,289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
2003-01-08 00:00:00,     3000, 60042      ,,80019,uitlevering order,-289,10000029,{A59AD38C-29C2-4556-B2CE-59EAB362B311}
